run_id,run_name,start_time,offline_accuracy,online_accuracy,decay_accuracy,offline_error_rate,offline_fpr,offline_fnr,adv_robust_rate,adv_error_rate,drift_robust_rate,drift_error_rate,ood_error_rate,ood_wrong_count,noise_robust_accuracy,noise_robust_error_rate,fairness_pass_rate,fairness_error_rate
aa63c212334c4a4c8fffe4417b0ce6dd,脏输入测试_画面清晰体验不错,2026-06-10 13:58:25,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.5714,0.4286,nan,nan
c9100eeebb0e411282fb8e9e24e123f1,脏输入测试_卡顿频繁不推荐,2026-06-10 13:58:26,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.4286,0.5714,nan,nan
a6a5ec471b744ab498ed61548dbc7f3e,OOD测试_这款手机性价比很高,2026-06-10 13:58:29,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1.0,7.0,nan,nan,nan,nan
ed87dc00472141ee8918352634557c1b,OOD测试_做工粗糙不好用,2026-06-10 13:58:31,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1.0,7.0,nan,nan,nan,nan
479599053ecc4634898ad2dd195e1a99,OOD测试_画面清晰体验不错,2026-06-10 13:58:33,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1.0,7.0,nan,nan,nan,nan
74c7d161bd5b4aa4a66128a8170b34ba,OOD测试_卡顿频繁不推荐,2026-06-10 13:58:34,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1.0,7.0,nan,nan,nan,nan
8f2bd364dd8541809f6e2f21e75c2a83,离线vs模拟线上_指标衰减验收,2026-06-10 14:05:27,0.5,1.0,0.5,0.5,1.0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
cdc234b50d754f7ab1d3ffd03ad05ccf,对抗注入_这款手机性价比很高,2026-06-10 14:05:32,nan,nan,nan,nan,nan,nan,1.0,0.0,nan,nan,nan,nan,nan,nan,nan,nan
6565294bda11448e8a02bc1e456e801d,对抗注入_做工粗糙不好用,2026-06-10 14:05:34,nan,nan,nan,nan,nan,nan,0.0,1.0,nan,nan,nan,nan,nan,nan,nan,nan
97b21e8861a4449ab8d93cda62bd17da,对抗注入_画面清晰体验不错,2026-06-10 14:05:35,nan,nan,nan,nan,nan,nan,1.0,0.0,nan,nan,nan,nan,nan,nan,nan,nan
b851b7af659b4f98bf059883d2897043,对抗注入_卡顿频繁不推荐,2026-06-10 14:05:37,nan,nan,nan,nan,nan,nan,0.0,1.0,nan,nan,nan,nan,nan,nan,nan,nan
eabe0bbcc54343628734fe2b19a49727,数据漂移测试_这款手机性价比很高,2026-06-10 14:05:38,nan,nan,nan,nan,nan,nan,nan,nan,0.5714,0.4286,nan,nan,nan,nan,nan,nan
739e4555e9ba44a3a3e5fcf9a8f00bd4,数据漂移测试_做工粗糙不好用,2026-06-10 14:05:40,nan,nan,nan,nan,nan,nan,nan,nan,0.4286,0.5714,nan,nan,nan,nan,nan,nan
564d8bbd6ec449e4872835cf76ff55ae,数据漂移测试_画面清晰体验不错,2026-06-10 14:05:41,nan,nan,nan,nan,nan,nan,nan,nan,0.5714,0.4286,nan,nan,nan,nan,nan,nan
5403f0e2fa374c76a2337efd796c7767,数据漂移测试_卡顿频繁不推荐,2026-06-10 14:05:42,nan,nan,nan,nan,nan,nan,nan,nan,0.4286,0.5714,nan,nan,nan,nan,nan,nan
9ca0346a30964d528ba3e8c0a46a1df3,公平性测试_这款手机性价比很高,2026-06-10 14:05:43,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1.0,0.0
e89db2300c1b4b4db98a346fc2d26f6a,公平性测试_做工粗糙不好用,2026-06-10 14:05:45,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,1.0
7fdb75685d324a6f900fb4bd0038f93f,公平性测试_画面清晰体验不错,2026-06-10 14:05:46,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1.0,0.0
550c5aeccbf345169e3782cbde008132,公平性测试_卡顿频繁不推荐,2026-06-10 14:05:47,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,1.0
a6106005af464f74aa097093cf9058ce,脏输入测试_这款手机性价比很高,2026-06-10 14:05:49,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.5714,0.4286,nan,nan
38303d3910be42499a5e36682a99a5bc,脏输入测试_做工粗糙不好用,2026-06-10 14:05:51,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.4286,0.5714,nan,nan
c27f0fd734d54fb1ad5ba4b285520291,脏输入测试_画面清晰体验不错,2026-06-10 14:05:52,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.5714,0.4286,nan,nan
aa27744bfac742e9bada17e055b4ff42,脏输入测试_卡顿频繁不推荐,2026-06-10 14:05:53,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.4286,0.5714,nan,nan
c8054b7a129540d5a39bfcb679b694f8,OOD测试_这款手机性价比很高,2026-06-10 14:05:55,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1.0,7.0,nan,nan,nan,nan
c2b59d612349437e865963f2ac15c4a6,OOD测试_做工粗糙不好用,2026-06-10 14:05:56,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1.0,7.0,nan,nan,nan,nan
f7d9c8ed56a74b828967e1f1527319a2,OOD测试_画面清晰体验不错,2026-06-10 14:05:57,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1.0,7.0,nan,nan,nan,nan
6a0aab9358d945d3a6e1105d5b70026d,OOD测试_卡顿频繁不推荐,2026-06-10 14:05:58,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1.0,7.0,nan,nan,nan,nan
8a6ef59c721a4b81a786d3649cc130a6,离线vs模拟线上_指标衰减验收,2026-06-10 14:08:48,0.5,1.0,0.5,0.5,1.0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
467a2620f20b4cc39d29a19d439f976a,对抗注入_这款手机性价比很高,2026-06-10 14:08:53,nan,nan,nan,nan,nan,nan,1.0,0.0,nan,nan,nan,nan,nan,nan,nan,nan
ed5d5802cbad4b32a467d8c2cb0fe01d,对抗注入_做工粗糙不好用,2026-06-10 14:08:57,nan,nan,nan,nan,nan,nan,0.0,1.0,nan,nan,nan,nan,nan,nan,nan,nan
9fd9a5eda63c4dc6adb10963afe9b8a0,对抗注入_画面清晰体验不错,2026-06-10 14:08:59,nan,nan,nan,nan,nan,nan,1.0,0.0,nan,nan,nan,nan,nan,nan,nan,nan
22e33177f92749388aa6bba403d02f59,对抗注入_卡顿频繁不推荐,2026-06-10 14:09:02,nan,nan,nan,nan,nan,nan,0.0,1.0,nan,nan,nan,nan,nan,nan,nan,nan
1af91e95ad844aa599138a8ac2b1ac21,数据漂移测试_这款手机性价比很高,2026-06-10 14:09:04,nan,nan,nan,nan,nan,nan,nan,nan,0.5714,0.4286,nan,nan,nan,nan,nan,nan
e5de1dd364884c4d9f15d5d3896f02dd,数据漂移测试_做工粗糙不好用,2026-06-10 14:09:05,nan,nan,nan,nan,nan,nan,nan,nan,0.4286,0.5714,nan,nan,nan,nan,nan,nan
c9bcec09f5f94b0ab0e00d5768f966b0,数据漂移测试_画面清晰体验不错,2026-06-10 14:09:07,nan,nan,nan,nan,nan,nan,nan,nan,0.5714,0.4286,nan,nan,nan,nan,nan,nan
20d4108553f94d87810cd947a9541b92,数据漂移测试_卡顿频繁不推荐,2026-06-10 14:09:08,nan,nan,nan,nan,nan,nan,nan,nan,0.4286,0.5714,nan,nan,nan,nan,nan,nan
9a5d8869f2f74a8fa2df0a37a74eb71b,公平性测试_这款手机性价比很高,2026-06-10 14:09:11,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1.0,0.0
630d6d61b2e04a858019eccda84c8217,公平性测试_做工粗糙不好用,2026-06-10 14:09:12,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,1.0
99c7b990902241d697f61a7aeb028381,公平性测试_画面清晰体验不错,2026-06-10 14:09:14,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1.0,0.0
570a0ad8dcb3455fb112b1fc73a9758d,公平性测试_卡顿频繁不推荐,2026-06-10 14:09:15,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,1.0
6edef690801a4caa810456617163b867,脏输入测试_这款手机性价比很高,2026-06-10 14:09:17,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.5714,0.4286,nan,nan
e8cc40c20c6b4733aff4c11030f16ffa,脏输入测试_做工粗糙不好用,2026-06-10 14:09:18,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.4286,0.5714,nan,nan
728e91c3ee3d4625afbc07c0ff6ba0eb,脏输入测试_画面清晰体验不错,2026-06-10 14:09:20,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.5714,0.4286,nan,nan
8795477e7eaa4e88a1c1acad7027c419,离线vs模拟线上_指标衰减验收,2026-06-10 14:16:45,0.5,1.0,0.5,0.5,1.0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
8521f8c803e14c3eb5221c19bb1a3ee1,对抗注入_这款手机性价比很高,2026-06-10 14:16:49,nan,nan,nan,nan,nan,nan,1.0,0.0,nan,nan,nan,nan,nan,nan,nan,nan
a4f80c0d54b24d7d9487176ba32f880f,对抗注入_做工粗糙不好用,2026-06-10 14:16:52,nan,nan,nan,nan,nan,nan,0.0,1.0,nan,nan,nan,nan,nan,nan,nan,nan
bdb38c5f7b9745b98c1dcaa48b08213f,对抗注入_画面清晰体验不错,2026-06-10 14:16:55,nan,nan,nan,nan,nan,nan,1.0,0.0,nan,nan,nan,nan,nan,nan,nan,nan
cd09272bca2940799cdd478c0bfa15e7,对抗注入_卡顿频繁不推荐,2026-06-10 14:16:56,nan,nan,nan,nan,nan,nan,0.0,1.0,nan,nan,nan,nan,nan,nan,nan,nan
ecaa11ffeed24cfba7bba93718d07fae,数据漂移测试_这款手机性价比很高,2026-06-10 14:16:59,nan,nan,nan,nan,nan,nan,nan,nan,0.5714,0.4286,nan,nan,nan,nan,nan,nan
ecc20ed797da485b857ba6c10a53bbfc,数据漂移测试_做工粗糙不好用,2026-06-10 14:17:00,nan,nan,nan,nan,nan,nan,nan,nan,0.4286,0.5714,nan,nan,nan,nan,nan,nan
91c4ea97a81c450bab9af188e1188a0a,数据漂移测试_画面清晰体验不错,2026-06-10 14:17:02,nan,nan,nan,nan,nan,nan,nan,nan,0.5714,0.4286,nan,nan,nan,nan,nan,nan
a1d7eacdf736483895bf2f1ae0ef67c2,数据漂移测试_卡顿频繁不推荐,2026-06-10 14:17:04,nan,nan,nan,nan,nan,nan,nan,nan,0.4286,0.5714,nan,nan,nan,nan,nan,nan
f29858c656a64325aea4da73c12c6834,公平性测试_这款手机性价比很高,2026-06-10 14:17:05,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1.0,0.0
fe3ae8e068d445a9b62f292e956afc67,公平性测试_做工粗糙不好用,2026-06-10 14:17:07,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,1.0
98178d40119c43d0afb8eb0005829389,公平性测试_画面清晰体验不错,2026-06-10 14:17:08,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1.0,0.0
039becd084004c20beed4995bf17c253,公平性测试_卡顿频繁不推荐,2026-06-10 14:17:10,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,1.0
0fa96fd3d39049e0b0ce743ef9107dbc,脏输入测试_这款手机性价比很高,2026-06-10 14:17:12,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.5714,0.4286,nan,nan
15e3f55313504e17b73e7cab98497473,脏输入测试_做工粗糙不好用,2026-06-10 14:17:13,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.4286,0.5714,nan,nan
b6901678d1d240f4abf8b5077a8ad946,脏输入测试_画面清晰体验不错,2026-06-10 14:17:15,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.5714,0.4286,nan,nan
739c313ed34a4abd88402238068ef824,脏输入测试_卡顿频繁不推荐,2026-06-10 14:17:16,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.4286,0.5714,nan,nan
39599810e84b4534a25f5bceb0e66a10,OOD测试_这款手机性价比很高,2026-06-10 14:17:18,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1.0,7.0,nan,nan,nan,nan
57c37dd948a74f61ac27d74cb54de6e7,OOD测试_做工粗糙不好用,2026-06-10 14:17:19,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1.0,7.0,nan,nan,nan,nan
083127970ea14e4ca19e2657e4744b3c,OOD测试_画面清晰体验不错,2026-06-10 14:17:21,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1.0,7.0,nan,nan,nan,nan
844ae6cb66d44a9395ece91942385ba1,OOD测试_卡顿频繁不推荐,2026-06-10 14:17:22,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1.0,7.0,nan,nan,nan,nan
725e0d8c6fa64ebaa44444c66e56d429,离线vs模拟线上_指标衰减验收,2026-06-10 14:22:17,0.5,1.0,0.5,0.5,1.0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
4162a00f43f642a0805b114ba5573a29,对抗注入_这款手机性价比很高,2026-06-10 14:22:22,nan,nan,nan,nan,nan,nan,1.0,0.0,nan,nan,nan,nan,nan,nan,nan,nan
d9aba53bcdcd4d24a1bdb821f57c23f0,对抗注入_做工粗糙不好用,2026-06-10 14:22:26,nan,nan,nan,nan,nan,nan,0.0,1.0,nan,nan,nan,nan,nan,nan,nan,nan
bc341ac4bd91442b93e1b1c6f9d928e6,对抗注入_画面清晰体验不错,2026-06-10 14:22:30,nan,nan,nan,nan,nan,nan,1.0,0.0,nan,nan,nan,nan,nan,nan,nan,nan
7a655a473cdf4556a30c6402bfc3701e,对抗注入_卡顿频繁不推荐,2026-06-10 14:22:33,nan,nan,nan,nan,nan,nan,0.0,1.0,nan,nan,nan,nan,nan,nan,nan,nan
cf0b199453ee48bc90854e0bfb04f26f,数据漂移测试_这款手机性价比很高,2026-06-10 14:22:37,nan,nan,nan,nan,nan,nan,nan,nan,0.5714,0.4286,nan,nan,nan,nan,nan,nan
